temp,humi,soil_humi,bright,air_p,light,fan,water
35.15423779820957,79,2303,2881,943.9687205186258,0,1,0
33.03925977507462,25,3047,2855,1160.5912220216424,0,1,1
28.649472556005946,87,3221,1421,904.7261665282541,1,1,1
25.643693846958612,11,3223,1567,1136.5979611475584,0,0,1
37.70396872429538,81,2175,2446,989.640781921916,0,1,0
27.06653974341343,50,3739,519,1031.1361845640706,1,1,1
29.53643379028611,79,2944,2339,1071.698071206261,0,1,2
33.83703814397447,39,2097,2212,934.440371424066,0,1,0
32.54909724325313,98,3733,1589,1052.8367526028471,0,1,1
28.419082977945926,62,3724,508,915.8006763976288,1,1,1
16.058890472751056,7,2881,2773,1184.1955430708306,0,0,2
35.81633815770746,79,3365,1656,1025.3150287735143,0,1,1
27.684255780959536,57,2319,1580,1100.2044180541388,0,1,0
30.492477807554522,46,3292,2294,972.2246013701814,0,1,1
23.730839631830758,85,3819,2779,1182.3815331587605,0,0,1
26.111632119807826,55,2479,891,930.7206286611957,1,0,2
24.921956658796354,75,2235,1256,1196.3802495916389,1,0,0
25.83760450820764,20,3266,2447,914.0577166175108,0,0,1
28.059158239955398,95,3707,1815,974.1312424606906,0,1,1
39.97078277264457,32,2920,1691,1129.2027979175846,0,1,2
27.967980284594972,57,2638,2346,1084.218892536041,0,1,2
23.22937811565759,28,2605,2165,1064.7838505096981,0,0,2
15.483814261554718,92,2007,987,1111.2660071505563,1,0,0
38.895360715119544,10,1829,1848,994.662688548835,0,1,0
28.062858301215602,7,3624,180,960.7687276316702,1,1,1
15.741888015072886,88,3031,2280,1065.9189964814584,0,0,1
20.725575201007466,10,3727,274,1061.8144362994108,1,0,1
21.79544957892778,88,1876,2517,1160.5480535176691,0,0,0
39.21289464955288,65,2858,523,1102.016258063362,1,1,2
37.39524792344878,86,3087,540,1014.6876623329817,1,1,1
32.812179621108655,6,2583,2624,1183.2174456820455,0,1,2
16.471870616186933,44,2702,2234,1152.822111593761,0,0,2
31.800565487501444,32,2700,2652,1073.1594083832551,0,1,2
23.57546376705576,74,2840,661,1021.3479204590575,1,0,2
30.70109959749307,43,2384,2889,1156.029179657825,0,1,0
32.0079273141824,16,2419,2551,1032.601214817128,0,1,2
32.56822874185531,61,2296,1136,985.8427704035931,1,1,0
15.566008217431976,94,3423,2657,1153.1294476884977,0,0,1
24.828494426407303,77,2723,1264,1001.8217474043873,1,0,2
19.900496007683074,25,3723,1650,1030.2318449196632,0,0,1
18.886193769676403,17,3466,1883,1051.7262752568572,0,0,1
17.484952800141397,20,2271,458,1146.028617992761,1,0,0
18.17501493929764,65,2100,2712,1078.4871784841873,0,0,0
27.018977205329104,1,3490,2812,951.2851130910285,0,1,1
38.42874015127062,28,2525,389,993.169409172792,1,1,2
25.63098692767427,2,3335,2733,908.622220976302,0,0,1
20.392907432817893,99,2914,2598,993.7854050072152,0,0,2
29.169965841744045,15,2910,2806,1172.6232034210207,0,1,2
32.48015486790189,32,3295,1557,1198.5646720415302,0,1,1
18.729893579211392,17,3438,1840,983.5147871565993,0,0,1
33.36486963145624,67,2099,643,1157.9943218465671,1,1,0
39.701880078005956,71,2798,891,1155.2536577001536,1,1,2
33.012435512593214,2,3362,2763,1005.496495630036,0,1,1
34.74715538647172,52,3878,84,1123.2284912378286,1,1,1
24.299095957919782,53,3146,889,1114.0362240894729,1,0,1
35.91113888991383,60,3056,1628,980.573709543176,0,1,1
32.63032980694433,100,2222,2757,1038.2045090472955,0,1,0
35.469571050883566,82,2906,813,923.4960974815191,1,1,2
24.56594860855477,80,2886,1302,1042.8618306394665,1,0,2
21.104013202940457,61,3634,383,995.0629888104937,1,0,1
33.186341431448184,13,3968,828,933.6462687832076,1,1,1
16.106700125844384,0,3843,1683,950.5713063680575,0,0,1
22.673933497422176,48,3821,2000,1161.7113112585967,0,0,1
36.23131815137566,11,2071,1778,1135.2760803141473,0,1,0
37.924965460479655,44,3129,1234,944.5182058151265,1,1,1
34.885847156463925,30,3997,2799,1129.810037290058,0,1,1
33.35939610365236,75,2834,1658,1189.2900811262914,0,1,2
15.608300995335522,37,1854,2305,1085.5531101442439,0,0,0
38.317507919420535,73,3061,748,1034.1158704119207,1,1,1
36.943433215162024,9,3288,2964,1177.8885651577746,0,1,1
34.445195402367375,89,2526,1849,1058.329802654256,0,1,2
22.679233409159757,21,2861,2350,976.2990417119045,0,0,2
25.89858809166639,94,2660,209,948.8158278236921,1,0,2
30.5817508971913,46,3971,2141,945.3942037891748,0,1,1
31.21353897441005,3,3939,2566,986.8922425061668,0,1,1
22.87771164712791,0,2802,1160,1195.4954152422215,1,0,2
38.20198302795177,23,2883,1041,1064.3786788870827,1,1,2
15.998832969807072,4,3051,505,921.9957572000937,1,0,1
25.03305941760101,48,2953,1024,1107.27923261921,1,0,2
17.694200206513013,62,1871,2817,1011.4094510331157,0,0,0
21.14782012196084,17,3870,2606,1168.9813683512361,0,0,1
19.011685604897544,84,2550,1013,1050.9205566193973,1,0,2
23.20799280851034,59,2686,1595,919.0339297672892,0,0,2
20.678159804438437,12,3467,1547,1130.6118949956062,0,0,1
32.998234606318896,12,2906,1491,918.5041694865192,1,1,2
22.5893120794334,1,2801,2189,1188.8705211287102,0,0,2
19.23857464123911,15,2472,1730,944.1015252372238,0,0,2
25.855158865221973,57,1814,2182,990.1952700485847,0,0,0
19.084370123706666,100,3014,1408,1020.2810141695178,1,0,1
36.733214885117405,36,2855,432,1094.947512203943,1,1,2
26.93520426019673,10,2139,59,910.45248653964,1,0,0
26.78065289572578,29,3582,300,1093.1377588046935,1,0,1
35.66685399353131,98,2972,1305,997.815740506461,1,1,2
27.876973020079546,52,3613,2706,1031.862564542245,0,1,1
34.915127751346745,26,2362,2700,1005.085589687319,0,1,0
24.60289978894727,66,2919,1971,903.0574689439056,0,0,2
26.34632486402323,69,3998,2562,962.9602743074023,0,0,1
20.98259270180587,54,2187,320,1182.4461878727589,1,0,0
35.68210801416244,15,3923,485,929.1414448999924,1,1,1
34.89768423952164,25,2348,2644,954.971383582531,0,1,0
24.74114596053361,39,3279,598,1180.5139997737356,1,0,1
29.7647232686423,16,2672,2981,1187.506921328314,0,1,2
30.941746714084108,30,2059,290,1010.9381862567691,1,1,0
20.80722957078421,13,3978,549,1150.3764194524147,1,0,1
16.256686329054528,23,3000,2540,937.5927549498314,0,0,1
35.96721090163817,24,3541,2034,1074.0444963847626,0,1,1
29.08119704532598,59,2233,2114,982.5396324604379,0,1,0
19.45761212281257,28,3413,2456,1066.1249103432572,0,0,1
25.956267341434195,99,3016,232,1199.934868974557,1,0,1
17.148537237420513,46,3600,1358,1184.1044052811376,1,0,1
31.820967722839193,5,3153,974,1004.2610093457862,1,1,1
30.152650793017596,93,3674,43,1090.4156157287996,1,1,1
33.673979106825406,81,2460,2238,1135.8376478347643,0,1,2
30.614875084875905,21,2297,76,938.6309617477066,1,1,0
33.938273916907804,48,3181,2642,1181.57217503323,0,1,1
24.20851371279896,88,2359,2608,1008.3625798612279,0,0,0
16.662875390651063,63,2687,1532,938.7098352703032,0,0,2
25.753531884490993,83,3524,2807,958.0656363748791,0,0,1
27.086157492041,5,2571,2911,1011.044359248423,0,1,2
39.52571701816939,52,2180,829,917.3453343443455,1,1,0
27.16439464358605,46,2053,2293,966.3334888855104,0,1,0
30.459967143389463,16,2301,387,1178.5816453797343,1,1,0
32.7921308572111,6,2545,2795,1129.2268501121237,0,1,2
27.885477735949785,2,3543,983,956.2870099767854,1,1,1
23.93438187602958,72,3663,2565,1084.312801237128,0,0,1
35.47068202619051,62,3696,1975,1190.5319253737448,0,1,1
29.263890061862906,2,2054,954,1135.998712757819,1,1,0
36.82558535312219,1,2346,1676,999.3621113747555,0,1,0
38.9962258187859,53,1906,1570,964.9350254018279,0,1,0
18.65932328695629,48,2695,1762,900.4706990712457,0,0,2
15.262546771160277,21,3304,1309,1004.2046827545806,1,0,1
29.55263586580716,95,2915,1294,1185.0210728033492,1,1,2
33.83449235002216,44,3404,1381,935.4149580272132,1,1,1
28.743694763842147,49,1939,2466,1152.550720363662,0,1,0
26.02666647746289,94,2517,1581,1162.3690274809442,0,0,2
26.607223705654697,59,2807,2876,1194.9767681613653,0,0,2
34.137038008889334,53,2172,533,1075.6004534419028,1,1,0
28.326198812542508,27,2060,2390,900.4875197824243,0,1,0
20.744825868089052,99,2888,2723,937.5856025943453,0,0,2
23.16381903210533,1,3107,2740,973.8801334773228,0,0,1
17.7562120831189,37,1998,1401,1009.7511945092327,1,0,0
29.15195149605141,81,3224,2519,1136.208251806082,0,1,1
28.304407124633173,39,3334,873,1036.4743293708566,1,1,1
30.036509600952893,35,2791,1565,943.6714171438863,0,1,2
26.487876094899484,33,2475,1087,1197.1163318444956,1,0,2
30.00003412554141,6,2990,2492,1157.1836383707514,0,1,2
17.35034306422261,33,2415,925,946.1006081170401,1,0,2
34.85204032313011,70,2711,1304,982.3614054064839,1,1,2
17.05343056946228,60,3923,2424,1105.2644778908389,0,0,1
23.08923538390872,71,3705,2877,1103.285141496106,0,0,1
34.85527612357906,100,2088,342,1128.2912832027714,1,1,0
19.380990199225803,63,2577,1637,1057.4131416871,0,0,2
15.10025227184174,55,2671,1163,1178.9890885445416,1,0,2
27.82096321056439,20,2909,1578,989.2902463893546,0,1,2
32.47292927001288,17,2173,1665,930.2431893447844,0,1,0
22.705020187546598,7,3692,991,1065.087331935444,1,0,1
26.36826982883479,71,3465,1192,1107.7838790023998,1,0,1
26.11802990224717,86,2236,1274,1048.923379953652,1,0,0
31.620901809014434,40,2492,805,1197.4662902007037,1,1,2
37.91293036329786,78,3268,1012,1007.3155379760478,1,1,1
22.029350228294213,47,3000,1916,1127.5182081778519,0,0,1
25.050121425608758,83,3935,2222,1063.6446870045336,0,0,1
36.282853387220456,66,2114,90,1063.6957402876906,1,1,0
37.09070647191416,81,3346,826,1197.1919306829307,1,1,1
39.48688940042759,37,2608,1275,948.7972471411308,1,1,2
37.00979858823031,35,2115,1510,1008.1333530750464,0,1,0
15.894186482722988,96,2088,979,1065.3293874460603,1,0,0
38.72611808195977,6,2662,1690,1015.6502661790925,0,1,2
38.770843448344635,25,3095,2063,1095.898903086092,0,1,1
25.61372994567313,93,3281,1142,971.0391257819134,1,0,1
20.449728451686635,1,1934,2271,1100.5548180080618,0,0,0
20.303263144687513,75,2324,1399,1012.6835537077891,1,0,0
33.11097578528481,68,3885,738,1176.6661725624135,1,1,1
24.086028251141062,83,3734,892,1192.3658779651696,1,0,1
34.759314411312374,11,2602,1787,967.6422516838327,0,1,2
25.107774623960047,42,3428,611,993.920080233741,1,0,1
28.730042842469125,16,3490,382,1111.6558648242772,1,1,1
31.762847887740122,20,2865,2290,957.6783792673697,0,1,2
32.85432496710243,63,2480,174,1055.0529557375623,1,1,2
39.05144298673652,21,3954,742,1053.4034161643522,1,1,1
29.171708442025754,12,3442,973,981.1298703509952,1,1,1
29.439318044200668,26,2617,1459,1180.7092896263662,1,1,2
33.98168237631893,62,2810,958,925.1670150035187,1,1,2
33.4115317798024,8,2727,2988,1050.2899549914664,0,1,2
19.605636273710264,28,3824,2516,1105.6958130469582,0,0,1
34.45423588806338,80,3363,1374,1125.1341651347957,1,1,1
27.66008229876134,5,3927,2505,1043.5635248818614,0,1,1
33.71952804743011,62,2619,1677,1062.1318585239378,0,1,2
25.782625934234154,31,1947,2297,916.2886048207381,0,0,0
35.023581844759846,78,3764,63,1174.7630408782966,1,1,1
23.156523173703746,76,2860,1458,937.6222889308341,1,0,2
20.528267735864475,5,1978,2563,1161.6254881509399,0,0,0
16.30508977566293,74,2053,87,1179.3240322822521,1,0,0
26.910903119059036,32,2149,2176,928.3584044561201,0,0,0
38.13192970332638,93,2652,1669,1150.7916553498173,0,1,2
20.968220909037946,77,2740,1770,960.9150320762275,0,0,2
36.046605381110325,24,2059,2885,905.8387766937549,0,1,0
37.4805527061795,38,3688,2726,1025.8224558309619,0,1,1
36.33268990380716,74,2310,1556,1052.4186267656964,0,1,0
37.86729365907502,8,2614,861,1003.9612212442767,1,1,2
15.387520476231137,63,3039,2614,1048.9790021238182,0,0,1
30.35711841268929,45,2489,250,1141.6470542887553,1,1,2
22.547044149882637,4,3373,1704,1137.4215451913367,0,0,1
21.790533187633173,21,3268,1934,1148.5171627889627,0,0,1
30.59354025520888,29,3482,26,1156.6595257581175,1,1,1
15.468233876617372,31,3436,1782,1095.2824322824488,0,0,1
38.5541302660008,67,2697,2057,990.8606551500337,0,1,2
33.288890953498964,97,2894,105,1029.6588744517144,1,1,2
30.46172089934091,75,3887,60,1144.9204855230744,1,1,1
25.814676651014707,76,2316,735,920.5461848737198,1,0,0
29.082320137792493,96,3407,364,1089.6463882251237,1,1,1
21.02582817207486,78,3734,1725,1082.9722736159868,0,0,1
32.725835225363,85,2302,2855,900.8982063938736,0,1,0
29.951646877692706,25,2626,1200,1113.2645773689992,1,1,2
29.47810429124256,33,3314,2896,1191.1089964194098,0,1,1
26.672663453680414,15,2556,2952,986.133027629573,0,0,2
21.07380293869348,68,2414,154,929.0953339873065,1,0,2
35.71407925449404,75,3955,1493,956.8435476520867,1,1,1
33.242074296587546,57,1929,806,1023.2419144039402,1,1,0
22.531865325397288,3,2683,2854,1142.5016485690562,0,0,2
29.639498738646925,95,2431,1595,1119.117228152959,0,1,2
19.244976897360562,44,2524,2251,957.47844812686,0,0,2
35.63948183298786,100,3806,2244,1129.370418690314,0,1,1
20.786473517744973,4,3228,1806,993.8489037638735,0,0,1
32.421281130401724,86,2016,63,1056.7035365998881,1,1,0
24.92927407222603,45,2606,1451,1139.587621173374,1,0,2
25.627666762211035,27,3828,1458,1081.6693360138954,1,0,1
16.735721780831355,100,2738,2235,1081.8321663783136,0,0,2
20.702551437548706,92,3956,1101,1174.8932483088465,1,0,1
23.49435381934383,6,2299,754,969.7127773620804,1,0,0
15.981349325813053,44,3742,2707,916.7508439537063,0,0,1
27.31926599887619,18,2093,2501,1144.1228900113151,0,1,0
36.032817879969684,73,2149,1510,1077.4671681292818,0,1,0
16.227373194098426,9,2021,2783,967.7815607816899,0,0,0
28.701342510267004,70,2508,1921,1027.5895829687458,0,1,2
15.837289865651023,5,2019,1900,943.9595164079769,0,0,0
17.13898223172967,88,3370,1030,901.4749907734955,1,0,1
32.376824347402945,15,2062,91,1033.880766585793,1,1,0
24.75003314712988,57,3077,1143,1120.4998687688276,1,0,1
26.746203348219886,38,3229,992,1024.8061678443564,1,0,1
38.852473178977874,43,3499,731,1080.26486125562,1,1,1
19.099333342345716,21,1900,2586,1011.2259755891004,0,0,0
24.207913527544054,6,3384,1016,1081.9451762629863,1,0,1
22.107314453007398,95,2521,1579,1156.334912708232,0,0,2
21.82423300932273,25,2267,1886,1048.597066215354,0,0,0
39.67357435225367,31,2691,1242,951.9864739455892,1,1,2
31.620340662824262,3,2471,2917,966.9145386174037,0,1,2
26.70400672828365,89,3249,1616,975.3507188608097,0,0,1
23.598375955644833,47,2949,918,1187.4621580569797,1,0,2
15.697463258835032,70,2524,1179,1020.8068341605978,1,0,2
30.4604913152277,20,2545,1523,916.3299180700182,0,1,2
29.78853870835948,57,3259,2634,1001.0430076677894,0,1,1
22.724040059381196,80,3160,2832,940.243304231348,0,0,1
21.325118154823848,85,2053,349,928.1457734620478,1,0,0
17.479355662379433,0,3148,2155,1180.2862135578894,0,0,1
20.129787753618515,39,3036,1540,1158.8578877037721,0,0,1
28.022053747737274,8,3910,2372,1101.061973756589,0,1,1
30.610152172455024,83,3333,893,1077.662850653743,1,1,1
24.056425579981486,22,3033,2109,1127.1798294935236,0,0,1
35.66019361223533,94,3603,624,951.9085934398828,1,1,1
27.80391326658793,23,2328,523,912.9958055415987,1,1,0
17.947553426906303,72,3799,1923,1050.342905833565,0,0,1
26.403241030922228,46,2577,2551,1108.2160594876748,0,0,2
29.225125580833787,76,2723,494,916.0356147793061,1,1,2
37.143683900999605,92,2001,1545,1026.495879045071,0,1,0
22.33812962882736,96,3351,225,1176.531643506807,1,0,1
30.660966749135603,42,2422,736,1172.0328008819406,1,1,2
39.15093711086733,3,3071,2368,987.919555563936,0,1,1
22.290544993014663,3,3877,2071,975.5666752081223,0,0,1
21.266789031609683,3,2837,1989,1095.6809884337206,0,0,2
20.83816325278854,78,3327,1734,915.543814473627,0,0,1
20.8191333871875,4,3359,888,1159.1621774830974,1,0,1
15.028092747685465,97,3131,1286,1174.5501977584322,1,0,1
39.95441323797666,7,2027,178,1047.9706548249446,1,1,0
38.216710581033695,11,3333,303,1065.559618817532,1,1,1
19.649428093777914,40,2390,1307,1158.1207144486332,1,0,0
28.393239415261192,26,3866,654,1023.4094718397379,1,1,1
33.0889806384975,75,3818,1176,1125.821378473097,1,1,1
33.78843888565297,15,3129,1774,1012.7486702279971,0,1,1
29.513148363979063,50,2578,2692,1109.493477972258,0,1,2
32.50345844874657,94,2846,1754,916.4206152733898,0,1,2
20.049459168641068,8,1996,884,982.5497464246872,1,0,0
18.836467287226668,60,2838,1555,959.9636877535056,0,0,2
34.299253002206136,72,3587,1083,918.4539363154904,1,1,1
37.595505302674745,62,3922,2289,1100.1218736221808,0,1,1
32.149939855064375,54,3639,2640,1146.6170351099815,0,1,1
30.391528555495505,63,3945,2277,1141.8572575072455,0,1,1
38.067798670513966,41,2116,732,921.5792004280479,1,1,0
16.48541706498823,17,3420,261,952.8596081170376,1,0,1
33.3247435279322,51,1826,1350,994.3949497994059,1,1,0
15.149729522218179,38,2719,1458,945.8287881420491,1,0,2
21.276956179592062,31,2980,2151,987.5551705947719,0,0,2
28.143556876233564,50,2463,1975,1015.6553318319528,0,1,2
36.288369043031636,22,2316,2359,924.4976931808276,0,1,0
19.553209335585503,16,3702,2295,1126.7329526214248,0,0,1
37.5797354798491,10,3988,1397,1110.1146719832304,1,1,1
33.42888216760152,11,1907,490,1124.3956860590815,1,1,0
38.37871055679702,73,2610,1053,1077.3080520056506,1,1,2
29.323182675717852,20,3137,296,1037.1358794029659,1,1,1
33.579089200178714,99,2692,1571,1086.3315579132372,0,1,2
26.392592618424146,74,2997,902,1078.149596491322,1,0,2
24.08375650972211,94,3236,733,1159.651193708766,1,0,1
23.22252065742802,23,2744,829,1047.3363500078724,1,0,2
26.5669623978297,30,2009,1229,1016.524059618899,1,0,0
27.769549938767973,45,3740,1115,1030.0987261596015,1,1,1
17.47878183509033,71,2502,1223,1141.2905996696604,1,0,2
21.995369295738314,90,3553,2157,948.4260324277544,0,0,1
39.645704538824354,73,3895,1546,932.8220952757339,0,1,1
38.441906633864704,8,2922,2145,909.0047830018326,0,1,2
27.805172841379346,85,2364,1664,983.2115606089934,0,1,0
31.105863938736313,63,3140,681,1178.9272577316494,1,1,1
20.34122303573283,63,1869,780,920.9989785388209,1,0,0
35.26334080792341,57,2270,1653,927.0008633471529,0,1,0
29.810661047902624,11,2179,1092,1183.7607984819003,1,1,0
20.697593840894843,52,2245,1915,947.149353817206,0,0,0
34.03992450667363,26,2139,1504,923.8722089635529,0,1,0
17.94205329368972,43,2458,2533,1110.7923831493931,0,0,2
22.855299982111887,22,3002,2933,948.3617331659851,0,0,1
16.47869448507734,3,2060,2547,965.3594519053413,0,0,0
28.015950212187157,62,3106,1341,1034.1863404479602,1,1,1
15.9007813676029,90,2068,2545,1048.9658363040473,0,0,0
25.264811607269653,87,3863,980,1095.8663662374174,1,0,1
38.42342313280274,60,2189,1029,1017.0398447121822,1,1,0
31.530245258804047,49,3970,2984,1044.0989813235594,0,1,1
28.700344727072427,81,3577,2061,1115.2369229881417,0,1,1
29.332747782406457,41,3153,2799,1059.8569370533924,0,1,1
16.84318627565993,30,2050,436,910.1308438884628,1,0,0
27.826504934751306,4,3683,1514,1124.0583723348393,0,1,1
33.436925129554155,30,2066,1492,1030.1168171867844,1,1,0
37.54755570698572,60,1920,1239,1193.213114314394,1,1,0
23.832854555894635,100,3181,2653,1116.5770993845558,0,0,1
17.659168682912057,75,3769,2398,947.9748245343849,0,0,1
34.900572428673456,59,3701,1768,1071.7379138686376,0,1,1
37.2323929006059,52,3124,2142,1171.6738422512867,0,1,1
18.338431905877904,53,1955,1836,1105.1678019007763,0,0,0
33.66073524603763,94,1906,1880,1016.0904188370639,0,1,0
33.73141323748709,35,2917,283,1069.1519119767954,1,1,2
19.12156833733969,62,3686,338,1040.7188052481615,1,0,1
35.02118992201589,29,3921,830,1158.9766410061666,1,1,1
36.782244126337794,47,2492,1179,1028.4631111511085,1,1,2
28.967583674171408,83,2570,1817,1061.4926759092787,0,1,2
31.335112961164022,15,2560,1207,955.9937930362856,1,1,2
23.709300727149923,66,3010,624,1058.6000928657963,1,0,1
29.11674715318606,81,3119,1523,995.2566060168409,0,1,1
23.704676152083472,36,3885,19,1105.7375255988875,1,0,1
19.02070394538845,35,3951,1754,1061.3762941099808,0,0,1
34.07681623896819,3,2650,29,1015.9030131514868,1,1,2
22.297959420307016,7,2085,14,1083.5236408389753,1,0,0
37.4656569936386,54,2338,2328,1131.8882928096766,0,1,0
26.389404240089334,29,2478,1484,1179.7455920041468,1,0,2
32.22945820768588,89,3890,254,921.1048900891536,1,1,1
34.38200155772293,4,3876,2577,1198.552386704197,0,1,1
37.7831620893816,54,2622,1403,927.8472875385415,1,1,2
29.52204345183167,93,3333,2039,1171.669250621201,0,1,1
19.089318923827893,61,3645,904,1010.5065962474338,1,0,1
33.57735168940846,8,3917,605,1075.7763056970764,1,1,1
35.472710830598004,37,3358,2122,924.3475472326992,0,1,1
27.83827036907692,67,2450,1411,1119.0446231097856,1,1,2
34.70882626253439,14,1807,1914,1192.744332788613,0,1,0
38.962748469311876,71,2021,1068,1030.4027070669924,1,1,0
24.90910694889599,39,2892,2043,1163.4589639280464,0,0,2
20.876604414534494,95,2657,2687,1017.3611677683191,0,0,2
18.0596143880221,64,3043,316,1127.4042275066345,1,0,1
36.7781039502895,64,3838,540,1167.7201695594104,1,1,1
21.5257889983846,7,2201,703,937.7476159536479,1,0,0
26.55647641036663,8,3161,2730,1080.6003780013118,0,0,1
26.92661573521581,83,3770,1200,966.0402827898993,1,0,1
30.944374224740034,51,2674,1052,1142.3587111554905,1,1,2
18.087071762044914,92,2190,1863,990.6685864452859,0,0,0
24.375991333551283,55,3825,1778,1141.1731499221623,0,0,1
17.95864354237514,91,3626,2377,1014.0784858317397,0,0,1
15.503858538011867,2,3673,1667,1069.1710960372084,0,0,1
38.830277953653905,61,2547,83,959.3502876016641,1,1,2
26.504449859621438,4,2129,625,1015.6063234677096,1,0,0
30.982545574896143,90,2328,2436,1044.0521591923214,0,1,0
15.395038929349214,86,3338,2764,963.0806248914213,0,0,1
28.758695225632216,48,3614,633,1156.287047382067,1,1,1
26.11170867110905,29,1974,164,921.362164892746,1,0,0
21.86135695994391,50,3808,2328,913.3534672035246,0,0,1
31.840296236018578,57,3710,136,1158.414948536636,1,1,1
16.645494229847742,3,2771,899,902.8293809188731,1,0,2
38.52004736314919,1,3330,1711,1056.4503120269592,0,1,1
15.787725756434396,75,2701,0,996.8492881993709,1,0,2
36.668772822926904,21,3442,2168,1034.2040864780417,0,1,1
35.045280867446365,52,3903,1610,1007.5490523731503,0,1,1
27.882806339706043,66,3955,1677,1019.9258259204164,0,1,1
24.360916933448973,41,2249,834,966.563804478262,1,0,0
37.45491120542891,100,3404,757,1137.5032458722053,1,1,1
35.540624815061676,33,1924,1798,1165.2339747089845,0,1,0
27.00786061940261,20,3044,908,1197.2474794309887,1,1,1
15.359653382013994,57,2699,41,999.1279129707278,1,0,2
28.694652050807022,39,3116,101,1142.3849841268336,1,1,1
36.65528549980519,45,3030,2145,1076.1188940360116,0,1,1
37.17581629611932,29,2949,2041,1153.7425044000545,0,1,2
17.24577376878463,38,2008,2112,1174.8094126440728,0,0,0
38.648508522101345,80,2427,2623,1199.1676301985217,0,1,2
29.462486290390725,67,3204,1811,971.6360718423651,0,1,1
30.924518801106988,71,3569,2795,999.5700329736993,0,1,1
26.296881554218537,25,2828,208,914.5984494817393,1,0,2
21.133051900174873,28,2548,1491,952.3128136764274,1,0,2
21.746984235609695,60,1901,1691,942.2727586367068,0,0,0
30.98039774773964,7,3007,777,1051.6058218802598,1,1,1
39.95535294625962,57,2958,825,915.7604016881352,1,1,2
17.543506550738336,98,1999,2254,921.7107094962099,0,0,0
17.87901888487344,51,3334,2816,1130.0159664591831,0,0,1
37.00165522626183,24,1955,1890,1140.20336731368,0,1,0
31.31440726913457,94,3078,1153,1141.4958953607947,1,1,1
18.510740284013654,69,3989,1190,1048.7929774368934,1,0,1
15.434599783107615,98,3081,1737,1011.3771624073847,0,0,1
23.013132137642728,27,3467,1058,1141.864144024036,1,0,1
25.51430905679812,24,2915,800,1003.3236180518562,1,0,2
38.739982794245236,27,3849,1987,997.1181909197496,0,1,1
22.403797701160165,58,3072,1159,1170.9493783169391,1,0,1
19.549358922782282,75,3803,588,1041.0982507581573,1,0,1
17.807056554265305,42,3375,1295,982.1638814535931,1,0,1
28.98317270252862,4,2295,2150,1174.011668735725,0,1,0
29.001574266449865,52,3484,2918,1179.7020837311675,0,1,1
37.466952872105395,58,3305,1718,1002.4559662157941,0,1,1
21.04042982424238,12,3751,1116,982.5657393525879,1,0,1
19.174284729513783,38,2319,339,1088.523984531809,1,0,0
15.876421455875661,32,2857,257,1143.1585467560478,1,0,2
35.98136430518779,4,2961,1683,1061.9165913758086,0,1,2
28.589313619361196,91,3175,809,1015.7741451036972,1,1,1
15.804118769789664,23,2019,2799,1030.4823717370925,0,0,0
36.98433988527502,45,2644,1985,924.9665637585804,0,1,2
23.966798255358515,60,1843,2071,980.1929988439975,0,0,0
37.050883800763664,62,2304,1654,1118.7193711881823,0,1,0
39.38501251779908,59,3506,521,1143.3465672485484,1,1,1
20.767873148308222,82,1889,1655,926.9968959361987,0,0,0
36.93849351612617,3,3966,214,1001.8781229557429,1,1,1
34.48250767463275,13,2967,2981,910.5760391940715,0,1,2
27.64903578225734,10,1843,1023,1006.9817116410574,1,1,0
30.606628497375226,98,3178,2939,975.2259721879706,0,1,1
36.337794861265465,83,2328,1865,978.1451807689704,0,1,0
28.96287641859074,87,2607,1584,985.8376664200836,0,1,2
24.279565353045783,53,3045,217,1138.67055551918,1,0,1
33.265333017126935,15,2328,1,905.403247790832,1,1,0
27.97090041882741,70,3992,2006,1080.8262797838372,0,1,1
25.949750929778357,7,3523,2239,977.9016416327494,0,0,1
22.565449005538348,34,2913,2155,1089.696615306717,0,0,2
26.49931652723596,78,3234,2202,1044.404098600908,0,0,1
17.281545805314227,11,2619,1909,991.6299830780849,0,0,2
38.65542824050263,82,2795,1943,1116.2987588638177,0,1,2
34.73980080858904,9,3663,805,1078.3456832437555,1,1,1
16.739506955366156,71,2428,2054,1050.9585924042497,0,0,2
39.185056368558165,45,2680,503,921.3938412006179,1,1,2
26.485097933569946,69,3724,770,939.7313390627953,1,0,1
38.10648975957284,80,2469,1981,1192.200367366039,0,1,2
25.029958412203946,80,2665,868,1184.74957920974,1,0,2
32.55673661784525,60,2298,1875,1187.3397149673297,0,1,0
38.31247747767086,17,2196,146,914.8088633927224,1,1,0
18.638360410344035,54,2452,1502,1177.246781187894,0,0,2
24.76047159982109,41,1930,339,1024.4034992064921,1,0,0
32.271223855978846,57,3598,1381,1176.722951917133,1,1,1
31.699361917030217,89,2808,1383,1015.3386080151246,1,1,2
23.561809450018814,30,2569,2601,1170.228955319702,0,0,2
23.258188503665764,72,2462,1960,1100.3422489346642,0,0,2
30.453141221972494,62,3800,925,990.6392174401731,1,1,1
18.19355909326925,86,2016,89,919.5423788744345,1,0,0
21.537678095986468,29,1826,1079,1166.6829298210625,1,0,0
23.23934485119663,73,3202,412,1159.6958156683545,1,0,1
15.926277189865507,86,2977,1682,920.3221663342993,0,0,2
32.90830131958178,95,2410,1303,1169.1740873987994,1,1,2
